funnel_stage,rank,chunk_id,chunk_index,page,section,text,semantic_score,bm25_score,rrf_score,rerank_score,context_only,context_complete,required_recalled,required_total,required_recall
rrf_top40,8,eval-741858d2e9162acf8d38-chunk-00019,18,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후  
   환자 상태를 평가하고 모니터링하여 기록한다.
* 진정 평가 기록지(동의서 및 기타 출력서식 출력 → 작성 후 OCR 반납)
* 진정 중 서면 기록지 출력 방법",0.5198318362236023,0.33828726410865784,0.02813852813852814,,,,10,10,1.0
rrf_top40,9,eval-741858d2e9162acf8d38-chunk-00015,14,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,"2) 진정 치료를 수행하는 의사는 진정 치료 전
진정 전 환자 평가서를 이용하여 환자 상태를 평가하고 모니터링하여 적합한 진정 치료를 계획한다.
* 의사가 작성한 진정 전 환자평가서 확인 방법",0.6131593585014343,0.034560974687337875,0.027417840375586856,,,,10,10,1.0
rrf_top40,10,eval-741858d2e9162acf8d38-chunk-00016,15,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,3) 계획한 진정 치료에 대해 설명하고 진정 동의서를 받는다.,0.6072733402252197,0.03497695550322533,0.027402402402402402,,,,10,10,1.0
rrf_top40,11,eval-741858d2e9162acf8d38-chunk-00013,12,2,6. 진정 절차,"6. 진정 절차
1) 진정 QSED 처방을 확인한다.",0.39694908261299133,6.142280101776123,0.02738245361196181,,,,10,10,1.0
rrf_top40,12,eval-741858d2e9162acf8d38-chunk-00035,34,6,,"S | MRI 검사 종료 후 간호사 OOO 동행하여 S-Car 타고 병실로 돌아옴 진정된 상태로 V/S HR:108회/분, RR: 24회/분, SpO2 97% 측정됨. 진정 후 안내문 보호자(모)에게 제공하며 교육함",0.4563170373439789,0.31842899322509766,0.026830135039090264,,,,10,10,1.0
rrf_top40,13,eval-741858d2e9162acf8d38-chunk-00003,2,1,1. 목적,"1. 목적
저혈압, 호흡 기능 억제 등 진정 치료 부작용의 발생을 예방하기 위해 적격한 자가 진정 전 환자의
상태를 평가하고 안전하게 진정 치료를 수행하기 위함이다.",0.5536896586418152,0.029099641367793083,0.026334026334026334,,,,10,10,1.0
rrf_top40,14,eval-741858d2e9162acf8d38-chunk-00022,21,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"기록한다.
④ 진정 치료 후
 회복 시까지 활력징후와 회복 상태를 15분 간격으로 평가하고 모니터링하여 기록한다.
⑤ 회복실이 없는 검사실에서 검사를 진행한 입원환자는 입원실로 이동하여 모니터링을 한다.",0.46504801511764526,0.2286878526210785,0.025937081659973226,,,,10,10,1.0
rrf_top40,15,eval-741858d2e9162acf8d38-chunk-00017,16,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,성인 | 소아,0.501895546913147,0.03248441964387894,0.02548701298701299,,,,10,10,1.0
rrf_top40,16,eval-741858d2e9162acf8d38-chunk-00009,8,1,5. 진정 대상 의약품 목록,성인 | 소아,0.501895546913147,0.027572665363550186,0.02531645569620253,,,,10,10,1.0
rrf_top40,17,eval-741858d2e9162acf8d38-chunk-00020,19,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"* 진정 중 서면 기록지 출력 방법
(출력물을 지참하여 검사실에서 수기로 작성 후 EMR 진정 기록지에 입력한다.)
진정 기록지 작성 방법 [성인]
① 진정 치료 전 
 활력징후와 산소포화도를 평가하고 모니터링하여 기록한다.
② 진정 약물 투여",0.4410073161125183,0.2262445092201233,0.02519288301054952,,,,10,10,1.0
rrf_top40,18,eval-741858d2e9162acf8d38-chunk-00021,20,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"② 진정 약물 투여
 처방 받은 약물을 투약하고 약품명, 용량, 용법을 기록하고 서명한다.
③ 진정 치료 중 
 15분 간격으로 활력징후, 산소포화도, 의식상태(MOAA/S scale)를 평가하고 모니터링하여 
  기록한다.
④ 진정 치료 후",0.39055317640304565,0.2364179790019989,0.024954072259644827,,,,10,10,1.0
rrf_top40,19,eval-741858d2e9162acf8d38-chunk-00004,3,1,"2. 규정, 지침","2. 규정, 지침
• 인증 규정 – 5장. 수술/마취/진정 – 04-10. 성인 진정 치료 규정
• 인증 규정 – 5장. 수술/마취/진정 – 04-10. 소아 진정 치료 규정",0.43805235624313354,0.0343189463019371,0.02439384979302188,,,,10,10,1.0
rrf_top40,20,eval-741858d2e9162acf8d38-chunk-00039,38,8,7. 응급상황 발생 시 대처 방안,"7. 응급상황 발생 시 대처 방안
1) 진정 치료는 응급 장비(환자 모니터 기기, 산소 공급 장치, Ambu bag, 마스크, 기관 삽관 기구,
   흡인 시설, 응급약물 등)를 구비한 장소에서 시행하며, 3분 이내에 제세동기가 도착할 수 있어야 한다.",0.5481329560279846,0.014459609054028988,0.02420289855072464,,,,10,10,1.0
rrf_top40,21,eval-741858d2e9162acf8d38-chunk-00006,5,1,4. 범위,"4. 범위
• 적용 : 의식 수준의 저하가 동반되는 중등도 또는 깊은 진정 하에 시행되는 검사
(수면내시경, 뇌파검사, MRI, CT, Echocardiogram 등) 및 시술
• 적용되지 않는 경우 : ICU, OR, RR에서의 진정치료와 같이 지속적으로 심혈관계 및 호흡기계",0.469788134098053,0.022422561421990395,0.0238230289279637,,,,10,10,1.0
rrf_top40,22,eval-741858d2e9162acf8d38-chunk-00024,23,4,,"③ 진정 치료 중 
 10분 간격으로 호흡수, 맥박, 산소포화도, 의식상태(MOAA/S scale)를 평가하고 모니터링하여 
  기록한다.
 - 필요시 해당과 의사의 판단 하에 5분 간격으로 평가, 기록한다.",0.47534218430519104,0.017314167693257332,0.02345679012345679,,,,10,10,1.0
rrf_top40,23,eval-741858d2e9162acf8d38-chunk-00025,24,4,,"- 혈압은 진정 치료 중, 후 필요시(산소포화도 95% 미만, 정상 심박수 범위를 벗어날 때)
    해당과 의사의 판단 하에 5분 간격으로 평가하고 기록한다.
④ 진정 치료 후
 회복 시까지 호흡수, 맥박, 산소포화도와 회복상태를 10분 간격으로 평가하고 모니터링하여     
 기록한다.",0.4390018880367279,0.02137180045247078,0.022727272727272728,,,,10,10,1.0
rrf_top40,24,eval-741858d2e9162acf8d38-chunk-00030,29,5,,"S | 진정 전 V/S BP: 90/60mmHg, HR:150회/분 RR:26회/분, SpO2 97% 측정됨 T-PCRA 6ml 경구",0.25375691056251526,0.026300594210624695,0.02265495736286114,,,,10,10,1.0
rrf_top40,25,eval-741858d2e9162acf8d38-chunk-00040,39,8,"2) 진정치료 중(시술 중, 회복 시 동일 적용) 산소포화도가 95%이하로 저하 시 환자 모니터링 및","2) 진정치료 중(시술 중, 회복 시 동일 적용) 산소포화도가 95%이하로 저하 시 환자 모니터링 및
   상태를 재평가하고 산소포화도가 95%이하로 지속 시 즉시 산소를 공급한다.",0.41298139095306396,0.02209664136171341,0.02260536398467433,,,,10,10,1.0
rrf_top40,26,eval-741858d2e9162acf8d38-chunk-00041,40,8,3) 과다진정으로 인해 산소를 투여함에도 산소포화도가 95%이하로 지속되면(시술 중이면 시술을 중지),"3) 과다진정으로 인해 산소를 투여함에도 산소포화도가 95%이하로 지속되면(시술 중이면 시술을 중지)
   각성자극을 주면서 즉각 가역제를 투여한다.
※ 환자의 활력징후가 불안정하고 깊은 진정 상태가 될 때 마취통증의학과에서 의뢰할 수 있다.",0.34768226742744446,0.022720804437994957,0.022517394054395953,,,,10,10,1.0
rrf_top40,27,eval-741858d2e9162acf8d38-chunk-00026,25,4,,"기록한다.
⑤ 회복실이 없는 검사실에서 검사를 진행한 입원환자는 입원실로 이동하여 모니터링을 한다.
공통사항
Ÿ 진정 치료 진행 시 Patient Monitor를 연결하지 못하는 경우 Oxymetry를 통해 맥박과 산소 
포화도를 확인하여 기록한다. 검사 중으로 호흡수 측정하지 못할 경우 ‘검사 중’으로 기록 한다.",0.4462375342845917,0.012978273443877697,0.022380595148787197,,,,10,10,1.0
rrf_top40,28,eval-741858d2e9162acf8d38-chunk-00033,32,5,,해당되는 진정 검사와 관련된 DPAR 기록을 입력한다.,0.21935658156871796,0.025420991703867912,0.022296132052229613,,,,10,10,1.0
rrf_top40,29,eval-741858d2e9162acf8d38-chunk-00036,35,6,,해당되는 진정 검사와 관련된 DPAR 기록을 입력한다.,0.21935658156871796,0.025420991703867912,0.022048192771084336,,,,10,10,1.0
rrf_top40,30,eval-741858d2e9162acf8d38-chunk-00005,4,1,3. 대상,"3. 대상
1) 성인 : 입원하여 시행함을 원칙으로 한다. 단, 의사의 판단 하에 필요시 외래에서 시행할 수 있다.
2) 소아 : 만 12세 이하의 소아, 외래에서 시행 시 외래 소아진정 process를 따른다.",0.3353835940361023,0.017314167693257332,0.021762270845653457,,,,10,10,1.0
rrf_top40,31,eval-741858d2e9162acf8d38-chunk-00027,26,4,,"Ÿ 퇴실 기록 : 퇴실 장소(검사실), 퇴실 시간(검사실 퇴실 시간)
Ÿ 진정 회복 후 퇴실 기준은 Modified Aldrete Score 9점 이상이다.
    
Ÿ 필요 시 퇴실 기준을 만족하지 못해도 의사의 판단에 따라 퇴실할 수 있으며 퇴실 기록에
   그 사유를 기록한다.",0.29580265283584595,0.015438583679497242,0.021405677655677656,,,,10,10,1.0
rrf_top40,32,eval-741858d2e9162acf8d38-chunk-00001,0,1,,간호실무지침,0.9094549417495728,0.0,0.01639344262295082,,,,10,10,1.0
rrf_top40,33,eval-741858d2e9162acf8d38-chunk-00012,11,2,,간호실무지침,0.9094549417495728,0.0,0.016129032258064516,,,,10,10,1.0
rrf_top40,34,eval-741858d2e9162acf8d38-chunk-00018,17,3,,간호실무지침,0.9094549417495728,0.0,0.015873015873015872,,,,10,10,1.0
rrf_top40,35,eval-741858d2e9162acf8d38-chunk-00038,37,8,,간호실무지침,0.9094549417495728,0.0,0.015625,,,,10,10,1.0
rrf_top40,36,eval-741858d2e9162acf8d38-chunk-00002,1,1,15. 진정간호,15. 진정간호,0.7436984777450562,0.0,0.015151515151515152,,,,10,10,1.0
rrf_top40,37,eval-741858d2e9162acf8d38-chunk-00007,6,1,4. 범위,"감시가 가능한 경우, 의사의 판단 하에 응급치료가 필요한 경우",0.5855801105499268,0.0,0.0136986301369863,,,,10,10,1.0
rrf_top40,38,eval-741858d2e9162acf8d38-chunk-00011,10,1,5. 진정 대상 의약품 목록,"④ Propofol ④ Ketamine
⑤ Remifentanil
⑥ Dexmedetomidine hydrochloride",0.10489074140787125,0.027243249118328094,0.0125,,,,10,10,1.0
rrf_top40,39,eval-741858d2e9162acf8d38-chunk-00010,9,1,5. 진정 대상 의약품 목록,"① Benzodiazepine ① Benzodiazepine
: Midazolam, Diazepam, Lorazepam : Midazolam, Diazepam, Lorazepam
② Barbiturate : Thiopental, Pentobarbital ② Barbiturate : Thiopental, Pentobarbital
③ Etomidate ③ Chloral Hydrate
④ Propofol ④ Ketamine",0.03291326016187668,0.023339470848441124,0.011904761904761904,,,,10,10,1.0
rrf_top40,40,eval-741858d2e9162acf8d38-chunk-00008,7,1,5. 진정 대상 의약품 목록,5. 진정 대상 의약품 목록,0.4554339647293091,0.0,0.011764705882352941,,,,10,10,1.0
rerank_seeds,1,eval-741858d2e9162acf8d38-chunk-00023,22,4,,"간호실무지침
진정 기록지 작성 방법 [소아]
① 진정 치료 전 
 활력징후와 산소포화도를 평가하고 모니터링하여 기록한다.
② 진정 약물 투여
 처방 받은 약물을 투약하고 약품명, 용량, 용법을 기록하고 서명한다.
③ 진정 치료 중",0.6543147563934326,0.26669788360595703,0.028991596638655463,0.04422611468980293,False,True,3,10,0.3
rerank_seeds,2,eval-741858d2e9162acf8d38-chunk-00028,27,5,,"간호실무지침
퇴실 시 교육
Ÿ 주의해야 할 주요증상 및 징후
Ÿ 발생할 수 있는 합병증
Ÿ 식사, 약물복용, 일상 활동 등
Ÿ 응급상황 발생 시 일차적인 처치 방법 및 연락처
진정 기록 [진정 중]
[진정기록지]",0.6152632236480713,0.29528599977493286,0.02877846790890269,0.04370057369808726,False,True,3,10,0.3
rerank_seeds,3,eval-741858d2e9162acf8d38-chunk-00015,14,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,"2) 진정 치료를 수행하는 의사는 진정 치료 전
진정 전 환자 평가서를 이용하여 환자 상태를 평가하고 모니터링하여 적합한 진정 치료를 계획한다.
* 의사가 작성한 진정 전 환자평가서 확인 방법",0.6131593585014343,0.034560974687337875,0.027417840375586856,0.04232311524359833,False,True,3,10,0.3
rerank_seeds,4,eval-741858d2e9162acf8d38-chunk-00013,12,2,6. 진정 절차,"6. 진정 절차
1) 진정 QSED 처방을 확인한다.",0.39694908261299133,6.142280101776123,0.02738245361196181,0.040558046272865744,False,True,3,10,0.3
rerank_seeds,5,eval-741858d2e9162acf8d38-chunk-00034,33,6,,"간호실무지침
진정 기록 [진정 후]
[진정기록지]
[간호기록]
예시 ① 예시 ②",0.7663836479187012,0.5322299003601074,0.03125763125763126,0.03738870044098087,False,True,3,10,0.3
rerank_seeds,6,eval-741858d2e9162acf8d38-chunk-00029,28,5,,"[진정기록지]
[간호기록]
예시 ① 예시 ②",0.6200354099273682,0.4647495746612549,0.030117753623188408,0.03507803690260736,False,True,3,10,0.3
baseline_context,1,eval-741858d2e9162acf8d38-chunk-00023,22,4,,"간호실무지침
진정 기록지 작성 방법 [소아]
① 진정 치료 전 
 활력징후와 산소포화도를 평가하고 모니터링하여 기록한다.
② 진정 약물 투여
 처방 받은 약물을 투약하고 약품명, 용량, 용법을 기록하고 서명한다.
③ 진정 치료 중",0.6543147563934326,0.26669788360595703,0.028991596638655463,0.04422611468980293,False,True,5,10,0.5
baseline_context,2,eval-741858d2e9162acf8d38-chunk-00028,27,5,,"간호실무지침
퇴실 시 교육
Ÿ 주의해야 할 주요증상 및 징후
Ÿ 발생할 수 있는 합병증
Ÿ 식사, 약물복용, 일상 활동 등
Ÿ 응급상황 발생 시 일차적인 처치 방법 및 연락처
진정 기록 [진정 중]
[진정기록지]",0.6152632236480713,0.29528599977493286,0.02877846790890269,0.04370057369808726,False,True,5,10,0.5
baseline_context,3,eval-741858d2e9162acf8d38-chunk-00015,14,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,"2) 진정 치료를 수행하는 의사는 진정 치료 전
진정 전 환자 평가서를 이용하여 환자 상태를 평가하고 모니터링하여 적합한 진정 치료를 계획한다.
* 의사가 작성한 진정 전 환자평가서 확인 방법",0.6131593585014343,0.034560974687337875,0.027417840375586856,0.04232311524359833,False,True,5,10,0.5
baseline_context,4,eval-741858d2e9162acf8d38-chunk-00013,12,2,6. 진정 절차,"6. 진정 절차
1) 진정 QSED 처방을 확인한다.",0.39694908261299133,6.142280101776123,0.02738245361196181,0.040558046272865744,False,True,5,10,0.5
baseline_context,5,eval-741858d2e9162acf8d38-chunk-00034,33,6,,"간호실무지침
진정 기록 [진정 후]
[진정기록지]
[간호기록]
예시 ① 예시 ②",0.7663836479187012,0.5322299003601074,0.03125763125763126,0.03738870044098087,False,True,5,10,0.5
baseline_context,6,eval-741858d2e9162acf8d38-chunk-00029,28,5,,"[진정기록지]
[간호기록]
예시 ① 예시 ②",0.6200354099273682,0.4647495746612549,0.030117753623188408,0.03507803690260736,False,True,5,10,0.5
baseline_context,7,eval-741858d2e9162acf8d38-chunk-00024,23,4,,"③ 진정 치료 중 
 10분 간격으로 호흡수, 맥박, 산소포화도, 의식상태(MOAA/S scale)를 평가하고 모니터링하여 
  기록한다.
 - 필요시 해당과 의사의 판단 하에 5분 간격으로 평가, 기록한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,5,10,0.5
baseline_context,8,eval-741858d2e9162acf8d38-chunk-00026,25,4,,"기록한다.
⑤ 회복실이 없는 검사실에서 검사를 진행한 입원환자는 입원실로 이동하여 모니터링을 한다.
공통사항
Ÿ 진정 치료 진행 시 Patient Monitor를 연결하지 못하는 경우 Oxymetry를 통해 맥박과 산소 
포화도를 확인하여 기록한다. 검사 중으로 호흡수 측정하지 못할 경우 ‘검사 중’으로 기록 한다.",0.6152632236480713,0.0,0.02877846790890269,0.04370057369808726,True,True,5,10,0.5
baseline_context,9,eval-741858d2e9162acf8d38-chunk-00016,15,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,3) 계획한 진정 치료에 대해 설명하고 진정 동의서를 받는다.,0.6131593585014343,0.0,0.027417840375586856,0.04232311524359833,True,True,5,10,0.5
baseline_context,10,eval-741858d2e9162acf8d38-chunk-00014,13,2,6. 진정 절차,"성인
소아",0.39694908261299133,0.0,0.02738245361196181,0.040558046272865744,True,True,5,10,0.5
baseline_context,11,eval-741858d2e9162acf8d38-chunk-00032,31,5,,S | T-PCRA 6ml 경구 복용 후 진정 상태로 간호사 OOO 동행하여 S-Car 타고 MRI실 내려감,0.7663836479187012,0.0,0.03125763125763126,0.03738870044098087,True,True,5,10,0.5
baseline_context,12,eval-741858d2e9162acf8d38-chunk-00027,26,4,,"Ÿ 퇴실 기록 : 퇴실 장소(검사실), 퇴실 시간(검사실 퇴실 시간)
Ÿ 진정 회복 후 퇴실 기준은 Modified Aldrete Score 9점 이상이다.
    
Ÿ 필요 시 퇴실 기준을 만족하지 못해도 의사의 판단에 따라 퇴실할 수 있으며 퇴실 기록에
   그 사유를 기록한다.",0.6200354099273682,0.0,0.030117753623188408,0.03507803690260736,True,True,5,10,0.5
improved_evidence,1,eval-741858d2e9162acf8d38-chunk-00013,12,2,6. 진정 절차,"6. 진정 절차
1) 진정 QSED 처방을 확인한다.",0.39694908261299133,6.142280101776123,0.02738245361196181,0.040558046272865744,False,True,10,10,1.0
improved_evidence,2,eval-741858d2e9162acf8d38-chunk-00015,14,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,"2) 진정 치료를 수행하는 의사는 진정 치료 전
진정 전 환자 평가서를 이용하여 환자 상태를 평가하고 모니터링하여 적합한 진정 치료를 계획한다.
* 의사가 작성한 진정 전 환자평가서 확인 방법",0.6131593585014343,0.034560974687337875,0.027417840375586856,0.04232311524359833,False,True,10,10,1.0
improved_evidence,3,eval-741858d2e9162acf8d38-chunk-00016,15,2,2) 진정 치료를 수행하는 의사는 진정 치료 전,3) 계획한 진정 치료에 대해 설명하고 진정 동의서를 받는다.,0.6131593585014343,0.0,0.027417840375586856,0.04232311524359833,True,True,10,10,1.0
improved_evidence,4,eval-741858d2e9162acf8d38-chunk-00019,18,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후  
   환자 상태를 평가하고 모니터링하여 기록한다.
* 진정 평가 기록지(동의서 및 기타 출력서식 출력 → 작성 후 OCR 반납)
* 진정 중 서면 기록지 출력 방법",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,5,eval-741858d2e9162acf8d38-chunk-00020,19,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"* 진정 중 서면 기록지 출력 방법
(출력물을 지참하여 검사실에서 수기로 작성 후 EMR 진정 기록지에 입력한다.)
진정 기록지 작성 방법 [성인]
① 진정 치료 전 
 활력징후와 산소포화도를 평가하고 모니터링하여 기록한다.
② 진정 약물 투여",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,6,eval-741858d2e9162acf8d38-chunk-00021,20,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"② 진정 약물 투여
 처방 받은 약물을 투약하고 약품명, 용량, 용법을 기록하고 서명한다.
③ 진정 치료 중 
 15분 간격으로 활력징후, 산소포화도, 의식상태(MOAA/S scale)를 평가하고 모니터링하여 
  기록한다.
④ 진정 치료 후",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,7,eval-741858d2e9162acf8d38-chunk-00022,21,3,4) 진정 치료를 수행하는 의료인은 ‘진정 평가 기록지’ 또는 ‘간호기록’ 등을 통해 진정 전‧중‧후,"기록한다.
④ 진정 치료 후
 회복 시까지 활력징후와 회복 상태를 15분 간격으로 평가하고 모니터링하여 기록한다.
⑤ 회복실이 없는 검사실에서 검사를 진행한 입원환자는 입원실로 이동하여 모니터링을 한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,8,eval-741858d2e9162acf8d38-chunk-00023,22,4,,"간호실무지침
진정 기록지 작성 방법 [소아]
① 진정 치료 전 
 활력징후와 산소포화도를 평가하고 모니터링하여 기록한다.
② 진정 약물 투여
 처방 받은 약물을 투약하고 약품명, 용량, 용법을 기록하고 서명한다.
③ 진정 치료 중",0.6543147563934326,0.26669788360595703,0.028991596638655463,0.04422611468980293,False,True,10,10,1.0
improved_evidence,9,eval-741858d2e9162acf8d38-chunk-00024,23,4,,"③ 진정 치료 중 
 10분 간격으로 호흡수, 맥박, 산소포화도, 의식상태(MOAA/S scale)를 평가하고 모니터링하여 
  기록한다.
 - 필요시 해당과 의사의 판단 하에 5분 간격으로 평가, 기록한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,10,eval-741858d2e9162acf8d38-chunk-00025,24,4,,"- 혈압은 진정 치료 중, 후 필요시(산소포화도 95% 미만, 정상 심박수 범위를 벗어날 때)
    해당과 의사의 판단 하에 5분 간격으로 평가하고 기록한다.
④ 진정 치료 후
 회복 시까지 호흡수, 맥박, 산소포화도와 회복상태를 10분 간격으로 평가하고 모니터링하여     
 기록한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,11,eval-741858d2e9162acf8d38-chunk-00026,25,4,,"기록한다.
⑤ 회복실이 없는 검사실에서 검사를 진행한 입원환자는 입원실로 이동하여 모니터링을 한다.
공통사항
Ÿ 진정 치료 진행 시 Patient Monitor를 연결하지 못하는 경우 Oxymetry를 통해 맥박과 산소 
포화도를 확인하여 기록한다. 검사 중으로 호흡수 측정하지 못할 경우 ‘검사 중’으로 기록 한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
improved_evidence,12,eval-741858d2e9162acf8d38-chunk-00027,26,4,,"Ÿ 퇴실 기록 : 퇴실 장소(검사실), 퇴실 시간(검사실 퇴실 시간)
Ÿ 진정 회복 후 퇴실 기준은 Modified Aldrete Score 9점 이상이다.
    
Ÿ 필요 시 퇴실 기준을 만족하지 못해도 의사의 판단에 따라 퇴실할 수 있으며 퇴실 기록에
   그 사유를 기록한다.",0.6543147563934326,0.0,0.028991596638655463,0.04422611468980293,True,True,10,10,1.0
